Episode,Reward,Success_Rate,Energy_Efficiency,Avg_Energy,Avg_Throughput,Throughput_Efficiency
110,0.18270660277819176,0.1128,0.11963838017791695,4.714206253555614,0.08276604183549058,0.08778364520333157
111,0.7075972795426998,0.3204,0.37436902037230535,4.27920023512317,0.3544326690817425,0.41413424192282583
112,0.18424107580799118,0.0762,0.081430199169099,4.678853839087517,0.12689546737747884,0.13560529110503944
113,0.2737055439077698,0.1458,0.16251213882210952,4.4858187535023735,0.12743667971326322,0.14204394639636858
114,0.3580396152691168,0.1556,0.18359524562579,4.23758250028841,0.20117061339242903,0.23736483405188846
115,0.3252776120483682,0.1676,0.19811793557825633,4.229803816368716,0.15003945340916422,0.17735982556511684
116,0.3263821174870493,0.1626,0.1915839901911359,4.243569617632985,0.15879891128672988,0.18710534478671537
117,0.40058248156540377,0.2028,0.22344034522814,4.538124030217875,0.18983839152598417,0.20915954506962875
118,0.2624296908948978,0.1374,0.1481138744997317,4.63832306271378,0.1332742069054226,0.1436663694005898
119,0.2068970912314589,0.1088,0.1281390638072795,4.245387658038249,0.10189062023905039,0.12000155044278459
120,0.11075635905192305,0.0596,0.06349064244389846,4.693605049961787,0.07094343313323176,0.0755745662215543
121,0.27602690396890006,0.1374,0.15994503228349097,4.295225617150411,0.13819113008162695,0.16086597352400234
122,0.2580826831079668,0.1344,0.14652566751728974,4.586227187265367,0.12766039974602145,0.13917801553801964
123,0.05755360556559124,0.0386,0.04223498116063856,4.569671743570442,0.046729583737309524,0.05113013183393134
124,0.1968596509329425,0.1046,0.11757380714432882,4.448269667392726,0.10294406832160723,0.11571248599901776
125,0.2502700995285272,0.1116,0.1253952676733886,4.4499286962997475,0.14995406237342748,0.1684904103049099
126,0.38372970846559007,0.1764,0.2058912547130299,4.283814779939666,0.20139284253160422,0.23506250022140388
127,0.44080805704647363,0.2256,0.25397930865479923,4.441306679565549,0.20078310986050382,0.22604058258834825
128,0.39469920461036556,0.2052,0.2273019387058191,4.513819837356863,0.18058221668755373,0.20003259234344678
129,0.5994885206539147,0.2982,0.3454786655583465,4.3157512999835035,0.2680313066383995,0.3105268214127909
130,0.26406101073466026,0.1496,0.15815193254708515,4.729629211311122,0.12112242519330646,0.1280464279352351
131,0.06824512680497645,0.0382,0.0395143693897149,4.833684630424975,0.05854409716626161,0.06055845761819431
132,0.6564536048899093,0.3398,0.3959765617006616,4.290657994258657,0.27913076667713915,0.32527734330100994
133,0.4196233363858055,0.1952,0.22241575424024418,4.388178361438218,0.21586405623184524,0.24596089590248124
134,0.0921456650881839,0.0494,0.05471151903620451,4.514588597632457,0.0641879910739681,0.07108952420119696
135,0.5556004278932514,0.2686,0.30946483703641436,4.339749914275303,0.2637805157773652,0.3039121158913763
136,0.19608783639025407,0.1066,0.12067303332303299,4.416894026134219,0.09377375437925584,0.10615350269262525
137,0.18671503503427728,0.0868,0.09534195649826185,4.552035808158731,0.115450904150772,0.12681238572843206
138,0.20620074053571352,0.1066,0.11979254422566887,4.449358709636538,0.10812273480530271,0.1215037288082973
139,-0.005530019886107575,0.0104,0.010682948641935286,4.867569969949781,0.02431430628992035,0.02497581589995223
140,0.1922043626608512,0.109,0.11988642157217622,4.5459693671137655,0.09130597497275532,0.10042519823525059
141,0.1781792807270391,0.0948,0.1027638735868294,4.612515891584196,0.09896326712589144,0.1072768847327504
142,0.6254285988931317,0.2792,0.32625623728442393,4.278845399614518,0.3171676785352497,0.37062297058433497
143,0.36072297481107746,0.1858,0.21900073080979063,4.241994976751321,0.1651376604930298,0.19464622353171482
144,0.17743067598732384,0.0976,0.11050344738123458,4.416151817566472,0.08829355219471799,0.09996661781814864
145,0.3812897139255113,0.167,0.18632121519158398,4.481507911707289,0.21500544440537775,0.23988069266117684
146,0.13934731613936874,0.073,0.0800537712574385,4.559435417804687,0.08653399115663855,0.09489551142529792
147,0.13514320388014842,0.0726,0.0784200254234546,4.628919692895567,0.0774931197330689,0.0837054052287889
148,0.5619920797161421,0.247,0.2825721439125796,4.370565275472011,0.29553069546695204,0.3380920737249891
149,0.31317617486818067,0.169,0.18789189380712917,4.497266927690832,0.14101972510364424,0.1567838059993164
150,0.2435765060807777,0.1036,0.11643880940983511,4.4486885654831045,0.15053705486340638,0.16919262008067634
151,0.2855259568276649,0.1374,0.15335614900226374,4.479768202772612,0.15115325215586062,0.16870655502031223
152,0.12758802695285293,0.0714,0.0825327029664539,4.325558077809539,0.07038145403892121,0.081355345105622
153,0.6941858592662603,0.2986,0.3409579477775269,4.378839119990755,0.36853268792893285,0.4208109476396005
154,0.19621594221146335,0.0962,0.11399269615316218,4.219568588444664,0.1067273842451462,0.12646717550393702
155,0.2220477103300002,0.1128,0.12856826417313513,4.38677463390573,0.11272652145725966,0.1284845140960598
156,0.2797775096535021,0.1364,0.15347455920784636,4.443733238395467,0.1463268249168607,0.16464402459236732
157,0.431366637976137,0.2296,0.26951326165062395,4.259530655260215,0.18477863345685477,0.21690022729225625
158,0.2911698162469554,0.1502,0.1690068951310009,4.443605684950804,0.14143423121765855,0.15914354383046972
159,0.40047174487054227,0.207,0.2268609393098871,4.562266219775333,0.18740011314733082,0.205380510605713
160,0.5302630179715466,0.279,0.3232127519810394,4.316042580157341,0.22714044914444645,0.26313508836625754
161,0.13702465078601664,0.0714,0.07774499312715992,4.5919355786177745,0.08553380693134147,0.09313480717110596
162,0.2397562097907591,0.118,0.12897006490098803,4.574704994162409,0.1312618673267819,0.1434648436284741
163,0.35091199814812923,0.1824,0.20576207311380026,4.432303709807602,0.1590218808321062,0.17938964841266375
164,0.23090582137091636,0.1318,0.14445721103192377,4.561904492634617,0.10372677811904517,0.11368802030655872
165,0.44285188360821603,0.2176,0.25222697793328924,4.3135750541631666,0.20785097029764807,0.24092657214465824
166,0.15609198492907736,0.0778,0.08869936888421433,4.3856005391401345,0.09210135399941156,0.10500426700680482
167,0.07733016443858437,0.044,0.048659072682777714,4.521253445051087,0.057708954872294875,0.06381964158132125
168,0.2091288034261831,0.119,0.13552187361109871,4.390435168476536,0.09498209657707316,0.1081693419129015
169,0.09601716398151945,0.0502,0.05472896515317478,4.586236909422719,0.06502229571468095,0.07088850510653784
170,0.12718149930000425,0.076,0.07934759410034277,4.789055097492344,0.07547818662636845,0.07880279626130268
171,0.3818434706474903,0.2042,0.23770588550906158,4.295223897437232,0.16286095648006035,0.1895837799948359
172,0.09042752310288513,0.047,0.05260744702290811,4.467048170911399,0.06417213451039426,0.07182834397026594
173,0.25838036083276184,0.1338,0.15259252679461294,4.38422519145032,0.12406351251683466,0.14148852659162098
174,0.32761427651398894,0.1782,0.21097420877550788,4.223265038752152,0.1396307311766809,0.16531135258555496
175,0.29749867590670875,0.1482,0.17356521775923328,4.269288568104138,0.14715815145496347,0.17234505129775282
176,0.3280887211274115,0.1648,0.19027615207505952,4.330547948410009,0.15717546856136855,0.18147295727215837
177,0.46016938880413505,0.214,0.23739773345011955,4.507203941881026,0.23347718528157374,0.25900446073906175
178,0.56775751699176,0.2454,0.271310320908152,4.522496585802139,0.30941695344610765,0.3420864422733748
179,0.3703469241034282,0.1928,0.2175298703373702,4.431575298164424,0.17112443751877823,0.1930740492998716
180,0.3166035946483408,0.1686,0.19005298829340816,4.435605078193021,0.1455373392983679,0.16405579028426148
181,0.07451740324027134,0.0498,0.053531574438106105,4.6514604252467295,0.0499001880977974,0.0536392697516614
182,0.12548899006121655,0.0626,0.06804697145431818,4.5997638588533745,0.07860409716208851,0.08544362229682251
183,0.16383200790921834,0.0892,0.09463015119188974,4.713085569266473,0.09341797150108534,0.09910489649313176
184,0.33867981536480396,0.1634,0.18498245574442376,4.416635062563917,0.17479387892645804,0.19788127890397603
185,0.21700887984766196,0.1046,0.11741063846706494,4.454451545689428,0.1184343752294378,0.1329393461963311
186,0.10676256290792775,0.0476,0.05303559225366486,4.487552413135421,0.07545694834535807,0.08407361229307272
187,0.2180790990424079,0.1208,0.13300074426811012,4.541327970183565,0.10190939027574486,0.11220219167701466
188,0.19203243992264957,0.1036,0.11355172355237697,4.561797776332887,0.09568689432352803,0.10487849200589541
189,0.23217744589985428,0.125,0.139631207120661,4.476076751667069,0.10952506729617514,0.12234493885229251
190,0.7115206003604205,0.2988,0.34183224358893927,4.37056488385738,0.38287764757985737,0.4380184916073556
191,0.4594154020025541,0.226,0.2624303072252355,4.305905106570474,0.21321466885027307,0.24758403120046024
192,0.2541633318060521,0.1306,0.14035947234463855,4.652340088573603,0.13653867091496705,0.14674192805714412
193,0.24814785466906586,0.1274,0.14351745673070865,4.438484449980503,0.1265791759644766,0.14259278971342643
194,0.35632243017151183,0.1564,0.17553091402339133,4.45505570543426,0.1998634606610363,0.22431084354034408
195,0.41587148293413045,0.1748,0.19345782320919358,4.517780596832774,0.23889783722598865,0.2643973430155836
196,0.23082997911757222,0.1122,0.1231221991227464,4.556448828864016,0.1253052707852084,0.1375032130191273
197,0.16943278082139399,0.0822,0.0869853604021777,4.724933001366406,0.1047606385931195,0.11085939055942563
198,0.44030782536135243,0.2198,0.2540050178983212,4.326686177672019,0.20345354497574566,0.2351147467381309
199,0.33788776010399346,0.1482,0.16798914313481247,4.410999343007198,0.1923722026843018,0.21805965918955691
200,0.09249999662000326,0.054,0.05680959733112102,4.752718073783821,0.06062048657297671,0.06377454504124881
201,0.28213410007095474,0.133,0.15151640270824962,4.388963756488344,0.1543853357473039,0.17587902784463777
202,0.44063065784602606,0.2274,0.2505607546074022,4.537821582560042,0.201416979033892,0.22193135557376992
203,0.2999694289689479,0.1432,0.15221218312852616,4.703959862368035,0.16268494337930675,0.17292339660548148
204,0.18664846909332208,0.1004,0.10734614011538682,4.676460648332563,0.09663710710338798,0.10332291274368453
205,0.48899394565645327,0.2048,0.22962068641460665,4.4595285206623325,0.2766165053559613,0.3101409757492458
206,0.21794357353575877,0.1236,0.13859866060565365,4.458917548693763,0.10177191087155045,0.11412176807503928
207,0.2122524546378166,0.1172,0.12682549130739182,4.620522214888876,0.09998467195695926,0.10819628962585119
208,0.23838416298547185,0.1284,0.14667952017337108,4.376889147449991,0.1083899794947003,0.12382079582464309
209,0.20071062251107183,0.089,0.0958271053863325,4.643780047471504,0.13170263395609783,0.14180541779515238
210,0.23028534457822356,0.1236,0.1343664823155798,4.599361309084021,0.10893815958198229,0.11842748618903101
211,0.2247611609234541,0.1176,0.1344531815041063,4.373269515991647,0.11111175579829932,0.1270351111359581
212,0.3308964659999523,0.1676,0.19128201923018487,4.380965881542519,0.15813522554945356,0.18047986428711335
213,0.32518924350917666,0.1434,0.16566750151385468,4.32794599694037,0.18094428133690427,0.20904175036474848
214,0.6980797778955977,0.3208,0.3815955045531734,4.203403815980989,0.33655222281887176,0.40033296532125756
215,0.35273477785661544,0.147,0.16862158590723117,4.358872537258471,0.2071824604822406,0.237656020807331
216,0.10744929975231575,0.0622,0.06897075211683211,4.50915772925291,0.06342645040324672,0.07033070720921022
217,0.267614541743451,0.1424,0.15434718768772,4.612976826247981,0.12808171997218146,0.13882762129151885
218,0.1103552910704393,0.0658,0.06969305095524927,4.720700205982585,0.06772273454085063,0.07172954390857635
219,0.018770584520231164,0.0162,0.017163891114166524,4.71920961635239,0.034362004036189345,0.03640652442850027
220,0.4193449718310998,0.2058,0.2382311592574555,4.319334226502099,0.19644557194302104,0.2274026060980553
221,0.5176981597575717,0.1954,0.209604538669662,4.661158609450522,0.3185077157912197,0.34166152933032967
222,0.1542827042391155,0.085,0.09281439807680426,4.579030934923598,0.08554655153193826,0.09341119632921373
223,0.11761383461397261,0.0694,0.07477312046807069,4.640705079951484,0.06654669117844769,0.07169890138670845
224,0.48013296379194326,0.2308,0.2656245157147918,4.344478509051028,0.23309309229684427,0.2682636038033472
225,0.4254391750904849,0.217,0.2520551953860898,4.3046127192023675,0.1925812282489664,0.22369170098611235
226,0.21534204630196777,0.1194,0.12392916351683572,4.817268051025761,0.11231875631417736,0.11657930918984347
227,0.37234948621969666,0.1832,0.20033876061800285,4.572255499506602,0.18697417391875598,0.2044660167601446
228,0.34081210327613287,0.1322,0.14468523699560085,4.5685379775138895,0.21927238560201504,0.2399809158654941
229,0.05257449968351508,0.0326,0.03559512953486401,4.5792781801888935,0.046030106028493535,0.050259128422937185
230,0.5828666250424251,0.2784,0.3232467747947043,4.306307467055368,0.2761722430615914,0.3206601539420925
231,0.3096090869410996,0.1348,0.14316118982293857,4.707979871036288,0.18048816891274844,0.19168324191774913
232,0.5729396715670992,0.2876,0.3327689829316308,4.3213162096163416,0.2562893573590386,0.2965408511285416
233,0.48708308608359746,0.1972,0.21907562132093833,4.500728990541323,0.27996189535660704,0.311018388293287
234,0.4608364846568487,0.2142,0.24136695330817565,4.437227156911388,0.23373465452336956,0.2633791850833086
235,0.5859766639268829,0.2754,0.3059666821122081,4.500490022292716,0.2890383162006603,0.3211187168163229
236,0.29308858094494705,0.1324,0.14682614088016077,4.5087339082236255,0.16485107666475865,0.18281304687784017
237,0.5888931814172539,0.2824,0.33112584545107204,4.2642397728770485,0.27298053210524326,0.32008112423878254
238,0.37462060761792665,0.1702,0.19516589112232952,4.360393074354346,0.19161859867468856,0.21972629004675456
239,0.14606917422501242,0.0846,0.08947683163828618,4.7274807596003745,0.07803438238486765,0.08253273397929607
240,0.12173138314561528,0.0668,0.07391031101194886,4.518990590446888,0.07151054502257233,0.07912225483910618
241,0.38486911142130353,0.1932,0.2192102003319746,4.4067292422390825,0.18117205303433565,0.20556295051869486
242,0.3206301192316551,0.1498,0.17145377130599812,4.368524496689196,0.17099401037119613,0.19571140152789407
243,0.3408931043427855,0.1882,0.20867114211560442,4.5094879457681945,0.14835085151281913,0.16448746875134118
244,0.24588652276819553,0.1228,0.1348038173118363,4.5547671590015755,0.12875519513480752,0.14134113846011748
245,0.1696228493620881,0.0892,0.09740068937035176,4.57902303241562,0.09582561407923677,0.10463543576967431
246,0.8124109790811936,0.3264,0.36661233543342486,4.4515687069573895,0.45429549396879293,0.5102644976126856
247,0.7803705451667216,0.3084,0.354554166048135,4.349123907320426,0.4402463033391994,0.5061321690538395
248,0.3584930277020039,0.1698,0.18471900648916767,4.596170237900165,0.18615471583280296,0.20251068411018078
249,0.2655844340963185,0.1252,0.14235726152276756,4.397387202477776,0.14384952270869922,0.16356249300453343
250,0.5290777749409491,0.2716,0.32581915263655253,4.167956331022791,0.23018715470089468,0.2761391152152597
251,0.4694041169075449,0.2278,0.2575942657497612,4.421682278853507,0.22168222037798496,0.2506763335735021
252,0.2858751241489159,0.1376,0.1437503162592877,4.786076426844372,0.15880766033895466,0.16590589678867929
253,0.07064597693850519,0.0388,0.04113747944530333,4.715894182528702,0.05786146553675263,0.061347289927662065
254,0.11789804039918673,0.0622,0.06704986547163809,4.638338911083306,0.07451449375144709,0.08032454632993158
255,0.2510308126943577,0.1322,0.14824778408274267,4.4587512999929295,0.11717935140427956,0.1314037759904498
256,0.4781822302621846,0.196,0.23363076536637048,4.194653039222822,0.2673017356486706,0.3186219851191742
257,0.6071084080582017,0.2844,0.3254363174447008,4.369518470358278,0.29267446001860614,0.3349047063240911
258,0.40952880557361515,0.1908,0.21471787632168665,4.443039472739259,0.21213725143040196,0.2387298748210461
259,0.8924878500800256,0.4182,0.4891314967727899,4.274924051704047,0.4161773405331608,0.4867657711571115
260,0.384765109538765,0.215,0.23272771412269389,4.619131864257734,0.1622946939960972,0.17567661929280834
261,0.20528023398009299,0.098,0.10513014287331116,4.660889699260494,0.12059277024565888,0.1293666853613725
262,0.3335544861912845,0.164,0.18334519332857335,4.472437946766764,0.16544431792877068,0.1849598808278318
263,0.1832180878345512,0.1044,0.11147737609644422,4.682564465352986,0.08899459949980106,0.0950276287259746
264,0.18923859063362247,0.0948,0.10269900267681759,4.61542943597637,0.10576500430316817,0.1145776419835938
265,0.22259976715642252,0.1008,0.1102002300248984,4.573493175886542,0.13142455625095886,0.14368071755730025
266,0.15208907485079526,0.069,0.07625517321919786,4.5242832116882985,0.09267452264093377,0.10241901126073738
267,0.5199638367194975,0.2286,0.26251172923394656,4.354091161318644,0.2731501050640911,0.31367063176206794
268,0.44572313799135366,0.2218,0.24306151684521207,4.562630952008089,0.21419382331002648,0.23472621998471768
269,0.028866872110853283,0.0182,0.02011620224668229,4.523716697817968,0.03812674074949338,0.04214094658921055
270,0.47961959501715146,0.2228,0.24976257546421154,4.460235877731109,0.24304078777289215,0.2724528415485117
271,0.09069046431724308,0.0508,0.0528509340876011,4.805969930048762,0.06242932284849951,0.06494976431101608
272,0.2580163854208316,0.1314,0.14398596622098958,4.562944689982055,0.13270420200845698,0.14541508940466563
273,0.26866266247338333,0.142,0.150623642830632,4.713735418007092,0.13200151801769128,0.14001795424646454
